(0.29674071073532104, 0)
(0.3475824296474457, 0)
(0.6137352585792542, 0)
(0.6145337224006653, 0)
(0.3546189069747925, 0)
(0.33580297231674194, 0)
(0.6412220597267151, 0)
(0.241817906498909, 0)
(0.34483274817466736, 0)
(0.5993260145187378, 0)
(0.6926245093345642, 0)
(0.41685789823532104, 0)
(0.6540102958679199, 0)
(0.6408623456954956, 0)
(0.6192212104797363, 0)
(0.4355664849281311, 0)
(0.32453200221061707, 0)
(0.3649437725543976, 0)
(0.2471684366464615, 0)
(0.41078171133995056, 0)
(0.32719969749450684, 0)
(0.4909141957759857, 0)
(0.33771440386772156, 0)
(0.5882686972618103, 0)
(0.6336328983306885, 0)
(0.6537811160087585, 0)
(0.6373110413551331, 0)
(0.7311835289001465, 0)
(0.4676193296909332, 0)
(0.679852306842804, 0)
(0.48345112800598145, 0)
(0.2696075141429901, 0)
(0.5189368724822998, 0)
(0.6705363392829895, 0)
(0.2838377058506012, 0)
(0.42929261922836304, 0)
(0.6130262017250061, 0)
(0.27213969826698303, 0)
(0.6309791803359985, 0)
(0.4301329553127289, 0)
(0.5191454887390137, 0)
(0.3924659490585327, 0)
(0.6604243516921997, 0)
(0.6619978547096252, 0)
(0.27661100029945374, 0)
(0.6630430221557617, 0)
(0.7291325926780701, 0)
(0.6807118654251099, 0)
(0.5815487504005432, 0)
(0.631580114364624, 0)
(0.6770927906036377, 0)
(0.5707998871803284, 0)
(0.3568933606147766, 0)
(0.5074639916419983, 0)
(0.5220387578010559, 0)
(0.6373811960220337, 0)
(0.6249682307243347, 0)
(0.5578489899635315, 0)
(0.2985367178916931, 0)
(0.6118022799491882, 0)
(0.4105818569660187, 0)
(0.2906208634376526, 0)
(0.4188120663166046, 0)
(0.5754029750823975, 0)
(0.41677984595298767, 0)
(0.35873568058013916, 0)
(0.5647122859954834, 0)
(0.4955105483531952, 0)
(0.48112109303474426, 0)
(0.4337555766105652, 0)
(0.3839842677116394, 0)
(0.42241621017456055, 0)
(0.4222205579280853, 0)
(0.3328729569911957, 0)
(0.6454347372055054, 0)
(0.6521438360214233, 0)
